version,source,arch,installer_name,path,filename,internal_name,file_size,file_date,md5,sha1,sha256,dist_hash_status,dist_gpg_status,discrepancy_note,url
8.8.9,github,arm64,npp.8.8.9.Installer.arm64.exe,,npp.8.8.9.Installer.arm64.exe,,6567640,2025-12-09T19:02:13+00:00,200eb9142827cf556cb5377d61bd0008,3418e968b52e63e6ae15e2fa0ea0206a04c9e2c6,ef4824323c499c133f3a4397c146954c398d0b381eff86f4559dd579d070b266,MATCH,MATCH,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.8.9/npp.8.8.9.Installer.arm64.exe
8.8.9,github,arm64,npp.8.8.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/abkhazian.xml,abkhazian.xml,,108891,2025-12-09T19:02:13+00:00,86de5496d52dbae56fb012bbb1f53f7b,e9ec975cbe390c873ace35a191d5847878c9f8dc,b3c312f303968d53b9ac05cc53f254d9f2e16fdb854781676a9a30b76d040e4a,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.8.9/npp.8.8.9.Installer.arm64.exe
8.8.9,github,arm64,npp.8.8.9.Installer.arm64.exe,autoCompletion/actionscript.xml,actionscript.xml,,21513,2025-12-09T19:02:13+00:00,b146abc28060401591269a046024ae23,efd1891dcb352a9a84b5246545f1ce26a1007c4f,0ece58221295c2965346b81d63ca1b6167ab47d1d8ba3fef377c9beded607491,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.8.9/npp.8.8.9.Installer.arm64.exe
8.8.9,github,arm64,npp.8.8.9.Installer.arm64.exe,functionList/ada.xml,ada.xml,,3646,2025-12-09T19:02:13+00:00,b61e91b1ee125159b517b88dd04c7e4a,4fd14d4372df751eef802bda7e7d7b815742ec1e,b5ac09267d7bab91b56f47cb44de8c8c0fb951cf9735f2245757da842cd2052a,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.8.9/npp.8.8.9.Installer.arm64.exe
8.8.9,github,arm64,npp.8.8.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/afrikaans.xml,afrikaans.xml,,23000,2025-12-09T19:02:13+00:00,27cc07dc0ab3cbeab6c4a05feecd5915,a41bd3c87a33fa8c13df6d38bd9efd4ccd663c7b,a2f3c4995f3057d77c6188350ee02516cb2099437c3a2b0aa7c3221ba0d2f01f,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.8.9/npp.8.8.9.Installer.arm64.exe
8.8.9,github,arm64,npp.8.8.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/albanian.xml,albanian.xml,,43947,2025-12-09T19:02:13+00:00,9d184d13cf407d48b39c946151bf5d4a,e8e31c8b0bc8399de80308174de6a53a4e5c0d44,e96b9b2b20db64793801e613e8fb0a5745ffaa1c7d46e16209a627052f1a48fa,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.8.9/npp.8.8.9.Installer.arm64.exe
8.8.9,github,arm64,npp.8.8.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/arabic.xml,arabic.xml,,76257,2025-12-09T19:02:13+00:00,40fbdc30ba2ad1c2407a118ffad30e8b,864dbded28db05df2bccfb9fc882d7a0560155d4,942a2a0daec0bb82164183da8d19f7604e231620727df79a9d902ef2614a74d9,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.8.9/npp.8.8.9.Installer.arm64.exe
8.8.9,github,arm64,npp.8.8.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/aragonese.xml,aragonese.xml,,43427,2025-12-09T19:02:13+00:00,9608cdaa33d8b34456b2f2cf36752231,be4634c5eac011fb4dc8795ce02e756e14be83e3,2426ca1150a0d624dd407737274ec173c0d0b3184f293271d7965a9eae45b668,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.8.9/npp.8.8.9.Installer.arm64.exe
8.8.9,github,arm64,npp.8.8.9.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/aranese.xml,aranese.xml,,16393,2025-12-09T19:02:13+00:00,41e8bdd12cc641181969e33c0005418a,fba07022c67ecd57883f95e39a89df4a32c694d4,516a681a7c4fd0399b316ad967ea8643029c54e81a2e92da7ecb3d3ef79f44de,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.8.9/npp.8.8.9.Installer.arm64.exe
8.8.9,github,arm64,npp.8.8.9.Installer.arm64.exe,functionList/asm.xml,asm.xml,,1349,2025-12-09T19:02:13+00:00,2c5f4897d7f169e06aea28310c8ab9ec,edfd3f6faf838194de9821efd0fe185ffb6be0f0,73526ddb1d23d595680badd6bd87f5dd82869606a7cf7e8707758d48d848257e,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.8.9/npp.8.8.9.Installer.arm64.exe
