version,source,arch,installer_name,path,filename,internal_name,file_size,file_date,md5,sha1,sha256,dist_hash_status,dist_gpg_status,discrepancy_note,url
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,,npp.8.9.1.Installer.arm64.exe,,6578992,2026-01-26T14:54:59+00:00,3e41d8a27713b7826537685e3595172d,2b5649d8a9c618fff6eef78842ba3fe756819c64,85ea19609edb04ba320380fe81cde1e236a495633ba72c74734022d96efc8e1c,MATCH,MATCH,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/abkhazian.xml,abkhazian.xml,,108891,2026-01-26T14:54:59+00:00,86de5496d52dbae56fb012bbb1f53f7b,e9ec975cbe390c873ace35a191d5847878c9f8dc,b3c312f303968d53b9ac05cc53f254d9f2e16fdb854781676a9a30b76d040e4a,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,autoCompletion/actionscript.xml,actionscript.xml,,21513,2026-01-26T14:54:59+00:00,b146abc28060401591269a046024ae23,efd1891dcb352a9a84b5246545f1ce26a1007c4f,0ece58221295c2965346b81d63ca1b6167ab47d1d8ba3fef377c9beded607491,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,functionList/ada.xml,ada.xml,,3646,2026-01-26T14:54:59+00:00,b61e91b1ee125159b517b88dd04c7e4a,4fd14d4372df751eef802bda7e7d7b815742ec1e,b5ac09267d7bab91b56f47cb44de8c8c0fb951cf9735f2245757da842cd2052a,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/afrikaans.xml,afrikaans.xml,,23000,2026-01-26T14:54:59+00:00,27cc07dc0ab3cbeab6c4a05feecd5915,a41bd3c87a33fa8c13df6d38bd9efd4ccd663c7b,a2f3c4995f3057d77c6188350ee02516cb2099437c3a2b0aa7c3221ba0d2f01f,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/albanian.xml,albanian.xml,,43947,2026-01-26T14:54:59+00:00,9d184d13cf407d48b39c946151bf5d4a,e8e31c8b0bc8399de80308174de6a53a4e5c0d44,e96b9b2b20db64793801e613e8fb0a5745ffaa1c7d46e16209a627052f1a48fa,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/arabic.xml,arabic.xml,,76257,2026-01-26T14:54:59+00:00,40fbdc30ba2ad1c2407a118ffad30e8b,864dbded28db05df2bccfb9fc882d7a0560155d4,942a2a0daec0bb82164183da8d19f7604e231620727df79a9d902ef2614a74d9,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/aragonese.xml,aragonese.xml,,43427,2026-01-26T14:54:59+00:00,9608cdaa33d8b34456b2f2cf36752231,be4634c5eac011fb4dc8795ce02e756e14be83e3,2426ca1150a0d624dd407737274ec173c0d0b3184f293271d7965a9eae45b668,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/aranese.xml,aranese.xml,,16393,2026-01-26T14:54:59+00:00,41e8bdd12cc641181969e33c0005418a,fba07022c67ecd57883f95e39a89df4a32c694d4,516a681a7c4fd0399b316ad967ea8643029c54e81a2e92da7ecb3d3ef79f44de,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,functionList/asm.xml,asm.xml,,1349,2026-01-26T14:54:59+00:00,2c5f4897d7f169e06aea28310c8ab9ec,edfd3f6faf838194de9821efd0fe185ffb6be0f0,73526ddb1d23d595680badd6bd87f5dd82869606a7cf7e8707758d48d848257e,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,functionList/autoit.xml,autoit.xml,,1848,2026-01-26T14:54:59+00:00,99a0630a10ab4ee883554dc6bd9e2d91,63c842ce0df36d51082b61c2c682abcfc9d98e67,32ae9531405ef3c59448fe6dbd3be435e726eb17f3ca0d16530a4c6317dea286,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,autoCompletion/autoit.xml,autoit.xml,,738716,2026-01-26T14:54:59+00:00,986e806d09b5c0fff08c5d9eac33a237,22a0d9893cb6cf82598a698401de38df11389043,b15afd5149673e3d72fc8e99945197c86ad43113230dcd8bbc952a82e965e146,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/azerbaijani.xml,azerbaijani.xml,,108532,2026-01-26T14:54:59+00:00,ee64d24c4fd142b29ba86c19c24314ae,6bc45fa2d87fd87634e3e5e0c0fb6818c3dab126,7fb930b515563c772a9d4cc59388d5d564b22260ea09b9f8b328113450a310a8,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,functionList/baanc.xml,baanc.xml,,8513,2026-01-26T14:54:59+00:00,0fce87843f5245bd9a4d5ddce156c7c4,cead1bad691b0d4722e05312ce752c4fefbdad1b,ec249b0dab6fda20cc24f0f25a504c55a05b23fb6cbb4938aa7a41df0c8744b6,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,autoCompletion/BaanC.xml,BaanC.xml,,18483,2026-01-26T14:54:59+00:00,85c891742fcf58ae535b26ad948370a2,385e2c813c8d157627220f2bc92a5324c120859b,d408ed3caef21ebb64fb29d633e9ce5069454c1a792a09e2e24f83595d2743be,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,functionList/bash.xml,bash.xml,,2999,2026-01-26T14:54:59+00:00,162ded022d600dcf4ba4b7e9ac6917a2,762291f4f4e66573811c8ef757a64bda8a4bba09,2ae1142b08d296c25000e451237ea919f981da28f6a723d39540f43f18bac762,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,$PLUGINSDIR/nppLocalization/basque.xml,basque.xml,,86482,2026-01-26T14:54:59+00:00,3244e277ecef3d646dfed4a5d7034602,debf37bdfcea2c3954de0463daba2efee96ed293,33c4a4d4338d0400e822d72985e6eb46b53524589841f93346ed76180e54494d,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
8.9.1,github,arm64,npp.8.9.1.Installer.arm64.exe,functionList/batch.xml,batch.xml,,1930,2026-01-26T14:54:59+00:00,0ba94312e694ba6ddb313095678b7159,0faa0cf4df8a9569252e37de821a3e45a65f5c97,77eed9211cd8464482f0da3fac4c0f003c2b8a6d76f15445927e66400f102d60,N/A,N/A,,https://github.com/notepad-plus-plus/notepad-plus-plus/releases/download/v8.9.1/npp.8.9.1.Installer.arm64.exe
